"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1935,45,0.01297,0.01289,0.5,62681,808,62277,1549092,24.71,FALSE
1935,46,0.01089,0.01084,0.5,61873,670,61538,1486815,24.03,FALSE
1935,47,0.0107,0.01065,0.5,61203,652,60877,1425277,23.29,FALSE
1935,48,0.01355,0.01346,0.5,60551,815,60144,1364400,22.53,FALSE
1935,49,0.01149,0.01142,0.5,59736,682,59395,1304256,21.83,FALSE
1935,50,0.01957,0.01938,0.5,59054,1144,58482,1244861,21.08,FALSE
1935,51,0.01101,0.01095,0.5,57910,634,57592,1186379,20.49,FALSE
1935,52,0.01667,0.01654,0.5,57275,947,56802,1128787,19.71,FALSE
1935,53,0.01471,0.0146,0.5,56328,822,55917,1071985,19.03,FALSE
1935,54,0.01639,0.01626,0.5,55506,902,55055,1016068,18.31,FALSE
1935,55,0.01887,0.01869,0.5,54603,1020,54093,961013,17.6,FALSE
1935,56,0.01991,0.01971,0.5,53583,1056,53055,906920,16.93,FALSE
1935,57,0.01767,0.01752,0.5,52527,920,52067,853866,16.26,FALSE
1935,58,0.02354,0.02327,0.5,51607,1201,51006,801799,15.54,FALSE
1935,59,0.02037,0.02017,0.5,50406,1017,49897,750793,14.89,FALSE
1935,60,0.03975,0.03898,0.5,49389,1925,48427,700895,14.19,FALSE
1935,61,0.02109,0.02087,0.5,47464,991,46969,652469,13.75,FALSE
1935,62,0.03351,0.03296,0.5,46474,1532,45708,605500,13.03,FALSE
1935,63,0.03153,0.03104,0.5,44942,1395,44245,559792,12.46,FALSE
1935,64,0.03595,0.03532,0.5,43547,1538,42778,515548,11.84,FALSE
1935,65,0.04701,0.04593,0.5,42009,1929,41044,472769,11.25,FALSE
1935,66,0.04364,0.04271,0.5,40080,1712,39224,431725,10.77,FALSE
1935,67,0.04504,0.04405,0.5,38368,1690,37523,392501,10.23,FALSE
1935,68,0.0537,0.05229,0.5,36678,1918,35719,354979,9.68,FALSE
1935,69,0.04189,0.04103,0.5,34760,1426,34046,319260,9.18,FALSE
1935,70,0.09857,0.09394,0.5,33333,3131,31768,285213,8.56,FALSE
1935,71,0.04738,0.04628,0.5,30202,1398,29503,253446,8.39,FALSE
1935,72,0.08379,0.08042,0.5,28804,2317,27646,223942,7.77,FALSE
1935,73,0.07689,0.07404,0.5,26488,1961,25507,196296,7.41,FALSE
1935,74,0.08939,0.08556,0.5,24527,2099,23477,170789,6.96,FALSE
1935,75,0.1168,0.11036,0.5,22428,2475,21190,147312,6.57,FALSE
1935,76,0.11048,0.1047,0.5,19953,2089,18908,126121,6.32,FALSE
1935,77,0.11402,0.10787,0.5,17864,1927,16900,107213,6,FALSE
1935,78,0.16427,0.1518,0.5,15937,2419,14727,90312,5.67,FALSE
1935,79,0.11447,0.10827,0.5,13518,1464,12786,75585,5.59,FALSE
1935,80,0.21093,0.1908,0.5,12054,2300,10904,62799,5.21,FALSE
1935,81,0.09853,0.0939,0.5,9754,916,9296,51895,5.32,FALSE
1935,82,0.16648,0.15369,0.5,8838,1358,8159,42599,4.82,FALSE
1935,83,0.14178,0.13239,0.5,7480,990,6985,34440,4.6,FALSE
1935,84,0.20477,0.18575,0.5,6490,1205,5887,27455,4.23,FALSE
1935,85,0.22561,0.20274,0.5,5284,1071,4749,21568,4.08,FALSE
1935,86,0.22526,0.20246,0.5,4213,853,3786,16820,3.99,FALSE
1935,87,0.21306,0.19255,0.5,3360,647,3036,13033,3.88,FALSE
1935,88,0.25968,0.22984,0.5,2713,624,2401,9997,3.68,FALSE
1935,89,0.21628,0.19517,0.5,2089,408,1886,7596,3.64,FALSE
1935,90,0.40176,0.33455,0.5,1682,563,1400,5710,3.4,FALSE
1935,91,0.16435,0.15187,0.5,1119,170,1034,4310,3.85,FALSE
1935,92,0.26695,0.23551,0.5,949,224,837,3276,3.45,FALSE
1935,93,0.22737,0.20416,0.5,726,148,652,2438,3.36,FALSE
1935,94,0.26048,0.23047,0.5,577,133,511,1787,3.09,FALSE
1935,95,0.31896,0.27509,0.5,444,122,383,1276,2.87,FALSE
1935,96,0.33227,0.28493,0.5,322,92,276,893,2.77,FALSE
1935,97,0.3458,0.29483,0.5,230,68,196,617,2.68,FALSE
1935,98,0.35955,0.30476,0.5,162,50,138,420,2.59,FALSE
1935,99,0.37349,0.31472,0.5,113,36,95,282,2.5,FALSE
1935,100,0.38761,0.32468,0.5,77,25,65,187,2.42,FALSE
1935,101,0.40189,0.33465,0.5,52,17,44,123,2.34,FALSE
1935,102,0.41633,0.3446,0.5,35,12,29,79,2.27,FALSE
1935,103,0.4309,0.35452,0.5,23,8,19,50,2.2,FALSE
1935,104,0.44558,0.3644,0.5,15,5,12,31,2.14,FALSE
1935,105,0.46037,0.37423,0.5,9,3,8,19,2.08,FALSE
1935,106,0.47523,0.38399,0.5,6,2,5,12,2.02,FALSE
1935,107,0.49014,0.39367,0.5,4,1,3,7,1.97,FALSE
1935,108,0.5051,0.40325,0.5,2,1,2,4,1.93,FALSE
1935,109,0.52006,0.41274,0.5,1,1,1,2,1.89,FALSE
1935,110,0.53503,1,1.87,1,1,1,1,1.87,TRUE
1940,0,0.13422,0.12278,0.31,100000,12278,91478,5182119,51.82,FALSE
1940,1,0.03056,0.0301,0.5,87722,2640,86402,5090641,58.03,FALSE
1940,2,0.01438,0.01428,0.5,85082,1215,84474,5004239,58.82,FALSE
1940,3,0.00839,0.00835,0.5,83867,701,83517,4919765,58.66,FALSE
1940,4,0.00597,0.00595,0.5,83166,495,82919,4836248,58.15,FALSE
1940,5,0.00441,0.0044,0.5,82672,364,82490,4753329,57.5,FALSE
1940,6,0.00359,0.00359,0.5,82308,295,82160,4670840,56.75,FALSE
1940,7,0.00296,0.00296,0.5,82012,243,81891,4588680,55.95,FALSE
1940,8,0.00248,0.00247,0.5,81770,202,81669,4506789,55.12,FALSE
1940,9,0.00227,0.00227,0.5,81568,185,81475,4425120,54.25,FALSE
1940,10,0.00209,0.00209,0.5,81383,170,81298,4343645,53.37,FALSE
1940,11,0.00203,0.00202,0.5,81212,164,81130,4262347,52.48,FALSE
1940,12,0.00214,0.00214,0.5,81048,173,80961,4181217,51.59,FALSE
1940,13,0.0021,0.0021,0.5,80875,170,80790,4100255,50.7,FALSE
1940,14,0.00248,0.00248,0.5,80705,200,80605,4019465,49.8,FALSE
1940,15,0.00259,0.00258,0.5,80505,208,80401,3938860,48.93,FALSE
1940,16,0.00292,0.00292,0.5,80297,234,80180,3858459,48.05,FALSE
1940,17,0.00355,0.00354,0.5,80063,284,79921,3778279,47.19,FALSE
1940,18,0.0044,0.00439,0.5,79779,350,79604,3698358,46.36,FALSE
1940,19,0.00428,0.00427,0.5,79429,339,79260,3618754,45.56,FALSE
1940,20,0.00513,0.00512,0.5,79090,405,78887,3539494,44.75,FALSE
1940,21,0.00518,0.00517,0.5,78685,406,78482,3460607,43.98,FALSE
1940,22,0.0062,0.00619,0.5,78278,484,78036,3382125,43.21,FALSE
1940,23,0.00622,0.0062,0.5,77794,482,77553,3304089,42.47,FALSE
1940,24,0.00615,0.00614,0.5,77312,474,77075,3226536,41.73,FALSE
1940,25,0.00629,0.00628,0.5,76837,482,76596,3149461,40.99,FALSE
1940,26,0.00618,0.00617,0.5,76355,471,76120,3072865,40.24,FALSE
1940,27,0.00633,0.00631,0.5,75885,479,75645,2996745,39.49,FALSE
1940,28,0.00676,0.00674,0.5,75405,508,75151,2921100,38.74,FALSE
1940,29,0.00579,0.00578,0.5,74897,433,74681,2845949,38,FALSE
1940,30,0.00698,0.00696,0.5,74465,518,74206,2771268,37.22,FALSE
1940,31,0.00522,0.00521,0.5,73946,385,73754,2697062,36.47,FALSE
1940,32,0.00696,0.00694,0.5,73561,510,73306,2623308,35.66,FALSE
1940,33,0.00693,0.0069,0.5,73051,504,72799,2550002,34.91,FALSE
1940,34,0.00659,0.00657,0.5,72547,477,72309,2477203,34.15,FALSE
1940,35,0.00716,0.00714,0.5,72070,514,71813,2404895,33.37,FALSE
1940,36,0.00711,0.00708,0.5,71556,507,71303,2333081,32.6,FALSE
1940,37,0.00668,0.00666,0.5,71049,473,70813,2261779,31.83,FALSE
1940,38,0.00763,0.0076,0.5,70576,537,70308,2190966,31.04,FALSE
1940,39,0.00651,0.00648,0.5,70039,454,69812,2120659,30.28,FALSE
1940,40,0.00919,0.00915,0.5,69585,637,69267,2050846,29.47,FALSE
1940,41,0.00615,0.00613,0.5,68948,422,68737,1981580,28.74,FALSE
1940,42,0.00897,0.00893,0.5,68526,612,68220,1912842,27.91,FALSE
1940,43,0.00795,0.00792,0.5,67914,538,67645,1844622,27.16,FALSE
1940,44,0.00882,0.00878,0.5,67376,592,67080,1776978,26.37,FALSE
1940,45,0.01119,0.01113,0.5,66784,743,66413,1709898,25.6,FALSE
1940,46,0.00997,0.00992,0.5,66041,655,65714,1643485,24.89,FALSE
1940,47,0.00988,0.00983,0.5,65386,643,65065,1577771,24.13,FALSE
