year,age,race,d,e,m,type
2003,63,o,1,47923.148747189945,2.086674240199287,m_observed
2003,64,o,0,44123.05700568045,0,m_observed
2003,65,o,0,41594.237298980035,0,m_observed
2003,66,o,0,39136.649303802405,0,m_observed
2003,67,o,0,36883.51249132121,0,m_observed
2003,68,o,0,34776.75227070639,0,m_observed
2003,69,o,2,31947.52596133334,6.2602656694625916,m_observed
2003,70,o,1,30036.89760069045,3.329238636073432,m_observed
2003,71,o,0,27682.62534303827,0,m_observed
2003,72,o,0,26080.96183187586,0,m_observed
2003,73,o,0,25755.885196022486,0,m_observed
2003,74,o,0,23386.759602276277,0,m_observed
2003,75,o,0,21435.07959644467,0,m_observed
2003,76,o,0,20074.87362009144,0,m_observed
2003,77,o,1,18339.150040485703,5.45281541288658,m_observed
2003,78,o,0,17769.729259821343,0,m_observed
2003,79,o,0,16130.70910010465,0,m_observed
2003,80,o,0,14173.358646989918,0,m_observed
2003,81,o,0,12744.674911796636,0,m_observed
2003,82,o,0,10673.326734375674,0,m_observed
2003,83,o,1,9484.247534379774,10.543799034926764,m_observed
2003,84,o,0,7784.702501608502,0,m_observed
2003,85,o,0,6833.970865497784,0,m_observed
2004,0,o,0,119307.915540179,0,m_observed
2004,1,o,0,117842.45915631812,0,m_observed
2004,2,o,0,114968.21108324442,0,m_observed
2004,3,o,0,116576.88828654702,0,m_observed
2004,4,o,0,109499.0837012882,0,m_observed
2004,5,o,0,105241.09589666162,0,m_observed
2004,6,o,0,105296.64925719703,0,m_observed
2004,7,o,0,106508.4898231523,0,m_observed
2004,8,o,0,107499.17774399208,0,m_observed
2004,9,o,0,108303.88957899368,0,m_observed
2004,10,o,0,114057.93651471505,0,m_observed
2004,11,o,0,113222.39951668323,0,m_observed
2004,12,o,0,116110.0129018823,0,m_observed
2004,13,o,0,116375.68037291175,0,m_observed
2004,14,o,0,117429.91094888767,0,m_observed
2004,15,o,0,118759.35410654344,0,m_observed
2004,16,o,2,116936.32628457971,1.7103325061989212,m_observed
2004,17,o,2,115595.9265444669,1.7301647729175382,m_observed
2004,18,o,2,120737.35470348425,1.6564881721251459,m_observed
2004,19,o,3,123911.64169118328,2.4210800204525578,m_observed
2004,20,o,4,125245.17656054636,3.193735766795226,m_observed
2004,21,o,3,127774.37046888183,2.347888695511609,m_observed
2004,22,o,10,130897.92475125875,7.639540519074454,m_observed
2004,23,o,6,134070.31320207173,4.475263655837633,m_observed
2004,24,o,4,132874.77485057584,3.0103531723746624,m_observed
2004,25,o,6,133136.197485272,4.50666318651901,m_observed
2004,26,o,6,128346.33389516476,4.6748510985135665,m_observed
2004,27,o,3,131174.5183828025,2.287029551917388,m_observed
2004,28,o,7,132692.08462729512,5.2753711871070275,m_observed
2004,29,o,4,133867.00735246454,2.9880402043112966,m_observed
2004,30,o,3,138302.66878416954,2.1691555386264443,m_observed
2004,31,o,6,138857.63244997227,4.320972419115445,m_observed
2004,32,o,7,139279.9305660541,5.025849719734187,m_observed
2004,33,o,4,138861.171689657,2.880574858564252,m_observed
2004,34,o,13,136852.29879361173,9.499292386462155,m_observed
2004,35,o,5,133252.4264710017,3.752276887121524,m_observed
2004,36,o,9,125452.71822105804,7.174017532359289,m_observed
2004,37,o,10,119097.15100906516,8.396506478344595,m_observed
2004,38,o,9,121736.82082701284,7.392997401163397,m_observed
2004,39,o,11,124208.44115158748,8.856080873420906,m_observed
2004,40,o,7,124418.78977720255,5.6261598529731245,m_observed
2004,41,o,9,124834.96959309901,7.209518317932548,m_observed
2004,42,o,9,116306.5913919236,7.73816848408212,m_observed
2004,43,o,14,113984.7393811189,12.282345931580945,m_observed
2004,44,o,8,116596.07230403277,6.86129458901447,m_observed
2004,45,o,7,111694.37281498163,6.267101755963382,m_observed
2004,46,o,11,111279.42402118289,9.885026002566356,m_observed
2004,47,o,10,107132.92159565396,9.334198910156173,m_observed
2004,48,o,9,104836.52298006325,8.584794443928219,m_observed
2004,49,o,8,104052.95614233632,7.688392811307182,m_observed
2004,50,o,5,97769.0010446816,5.114095415289086,m_observed
2004,51,o,5,94150.26133408233,5.310659714748985,m_observed
2004,52,o,8,89328.7954406652,8.955678804953587,m_observed
2004,53,o,7,87209.19430495297,8.026676608801603,m_observed
2004,54,o,7,90362.45964996425,7.746579749063714,m_observed
2004,55,o,7,83464.90416965676,8.386758565937244,m_observed
2004,56,o,4,78905.43753711785,5.069359127649933,m_observed
2004,57,o,3,72857.66357567874,4.117617629727913,m_observed
2004,58,o,2,64577.96075181087,3.097031830544319,m_observed
2004,59,o,1,60777.136196886364,1.6453555770718107,m_observed
2004,60,o,2,56968.01586153643,3.510741895700034,m_observed
2004,61,o,3,53404.19391238894,5.617536339789312,m_observed
2004,62,o,1,51187.780510097204,1.9535912478227921,m_observed
2004,63,o,3,48960.52550933746,6.127385212456223,m_observed
2004,64,o,1,47758.40537194999,2.09387225601827,m_observed
2004,65,o,1,44235.71984264867,2.2606165414671904,m_observed
2004,66,o,0,41368.025710414404,0,m_observed
2004,67,o,0,39276.34701314185,0,m_observed
2004,68,o,1,36633.21831001775,2.729762893167754,m_observed
2004,69,o,0,34468.23503226245,0,m_observed
2004,70,o,0,31514.787864785172,0,m_observed
2004,71,o,0,29728.642021404863,0,m_observed
2004,72,o,0,27279.556776152,0,m_observed
2004,73,o,0,25660.56446609709,0,m_observed
2004,74,o,1,25204.488537803034,3.9675472823030975,m_observed
2004,75,o,2,22472.12781440264,8.899913779941112,m_observed
2004,76,o,1,20987.258163140355,4.764795821477466,m_observed
2004,77,o,1,19313.985091744857,5.177595381014444,m_observed
2004,78,o,0,17752.572559187432,0,m_observed
2004,79,o,0,16986.31156984938,0,m_observed
2004,80,o,0,14908.881895700466,0,m_observed
2004,81,o,1,13361.599510174132,7.484133911052748,m_observed
2004,82,o,0,11935.674232599273,0,m_observed
2004,83,o,0,9962.733710207556,0,m_observed
2004,84,o,0,8733.686875962878,0,m_observed
2004,85,o,0,7242.257868090965,0,m_observed
2005,0,o,0,121625.38961579539,0,m_observed
2005,1,o,1,119152.42344272484,0.8392611506392802,m_observed
2005,2,o,0,119289.69921226356,0,m_observed
2005,3,o,0,117408.29990686201,0,m_observed
2005,4,o,0,118829.8516346999,0,m_observed
2005,5,o,0,111249.6335345305,0,m_observed
2005,6,o,0,106409.47446509403,0,m_observed
2005,7,o,0,106625.77727952,0,m_observed
2005,8,o,0,107807.36720060886,0,m_observed
2005,9,o,0,110361.85331880272,0,m_observed
2005,10,o,0,114263.53687930583,0,m_observed
2005,11,o,0,115390.31266407376,0,m_observed
2005,12,o,0,116295.74266950664,0,m_observed
2005,13,o,0,118195.43144807365,0,m_observed
2005,14,o,0,118742.12537212716,0,m_observed
2005,15,o,0,120688.77793926714,0,m_observed
2005,16,o,0,122005.95408789988,0,m_observed
2005,17,o,3,120483.46549257624,2.4899682190705654,m_observed
2005,18,o,3,121737.9219441348,2.4643101772155203,m_observed
2005,19,o,6,127640.5774206007,4.700699512059417,m_observed
2005,20,o,3,127532.48423480424,2.352341850784151,m_observed
2005,21,o,6,130213.91730288525,4.607802394918852,m_observed
2005,22,o,5,131850.76307605772,3.7921661455351345,m_observed
2005,23,o,4,135626.42657830968,2.9492777336358045,m_observed
2005,24,o,6,138935.55933499936,4.318548850070045,m_observed
2005,25,o,7,138768.3673725644,5.0443772831934,m_observed
2005,26,o,4,136790.4120638632,2.9241815560380977,m_observed
2005,27,o,7,132498.30029774123,5.283086639051273,m_observed
2005,28,o,11,133111.20824269613,8.263766924828868,m_observed
2005,29,o,5,133178.86265683826,3.7543495268340674,m_observed
2005,30,o,7,140040.4970630499,4.9985540945691,m_observed
2005,31,o,8,138254.46682501276,5.786431486604709,m_observed
2005,32,o,8,142272.57990807385,5.623009019144107,m_observed
2005,33,o,8,140839.38079311914,5.680229460644468,m_observed
2005,34,o,6,141006.43491700056,4.255124954780773,m_observed
2005,35,o,10,139145.9388097502,7.186699148778378,m_observed
2005,36,o,10,134318.19007142933,7.4450080027746655,m_observed
2005,37,o,9,126600.66723810016,7.108967271928779,m_observed
2005,38,o,9,120773.62083219037,7.451958414416592,m_observed
2005,39,o,6,123271.74595402017,4.867295383516328,m_observed
2005,40,o,9,125561.04096226218,7.167828437090596,m_observed
2005,41,o,5,126040.5201269195,3.9669782344321742,m_observed
2005,42,o,7,125097.8907183531,5.595617927531555,m_observed
2005,43,o,13,117716.31791680062,11.043498667014138,m_observed
2005,44,o,7,114559.85372909675,6.110342997253748,m_observed
2005,45,o,10,117952.95496796319,8.477956319717524,m_observed
2005,46,o,5,113334.59304065847,4.411715669377543,m_observed
2005,47,o,15,112916.06958079146,13.284203086140453,m_observed
2005,48,o,12,107159.75781958696,11.198233594558019,m_observed
2005,49,o,8,106302.41636556508,7.525699107806423,m_observed
2005,50,o,7,104147.02928026071,6.721267085941481,m_observed
2005,51,o,11,98737.73153017244,11.140624591561131,m_observed
2005,52,o,13,94488.87277127862,13.75823376734319,m_observed
2005,53,o,7,90672.4059824822,7.720099543131558,m_observed
2005,54,o,4,88007.28041885348,4.545078521870896,m_observed
2005,55,o,2,89941.9295137043,2.2236569871399783,m_observed
2005,56,o,4,84367.16925708725,4.741180764061229,m_observed
2005,57,o,1,78758.897065458,1.2696978211475982,m_observed
2005,58,o,6,72701.80244929357,8.252890296887408,m_observed
2005,59,o,2,64579.62068503615,3.0969522254617754,m_observed
2005,60,o,0,60623.42106679276,0,m_observed
2005,61,o,0,57729.80377927184,0,m_observed
2005,62,o,1,53293.20935281815,1.876411670724649,m_observed
2005,63,o,1,51437.20110221937,1.944118222942836,m_observed
2005,64,o,3,48779.66919461857,6.15010320802045,m_observed
2005,65,o,1,47964.44485735522,2.084877669227631,m_observed
2005,66,o,1,44022.629170581575,2.2715590114464517,m_observed
2005,67,o,3,41609.682286292664,7.209860386240631,m_observed
2005,68,o,0,38997.11179867152,0,m_observed
2005,69,o,2,36352.766707644005,5.501644527043533,m_observed
2005,70,o,1,33979.76246660462,2.942928164912283,m_observed
2005,71,o,1,31269.986139195145,3.1979547274137006,m_observed
2005,72,o,0,29301.44048423416,0,m_observed
2005,73,o,0,26908.20727315379,0,m_observed
2005,74,o,0,25147.95281337655,0,m_observed
2005,75,o,0,24203.28790505891,0,m_observed
2005,76,o,0,22074.426596823545,0,m_observed
2005,77,o,0,20179.482375417967,0,m_observed
2005,78,o,0,18717.531660052544,0,m_observed
2005,79,o,0,16982.303475638044,0,m_observed
2005,80,o,1,15806.4703225887,6.326523123704098,m_observed
2005,81,o,2,14074.320086533673,14.210277922509396,m_observed
2005,82,o,0,12532.392949577526,0,m_observed
2005,83,o,0,11186.425266998254,0,m_observed
2005,84,o,1,9177.975483319526,10.895649065716572,m_observed
2005,85,o,0,7969.728066750979,0,m_observed
2006,0,o,1,122049.07291138284,0.8193425612712996,m_observed
2006,1,o,0,121190.3741935166,0,m_observed
2006,2,o,1,120885.43133409302,0.8272295420250302,m_observed
2006,3,o,0,122146.82727722882,0,m_observed
2006,4,o,0,119923.78042251342,0,m_observed
2006,5,o,0,120706.12956221183,0,m_observed
2006,6,o,0,112371.51767326439,0,m_observed
2006,7,o,0,107691.1687755048,0,m_observed
2006,8,o,1,107870.95908469617,0.9270335672225164,m_observed
2006,9,o,0,110925.95698634889,0,m_observed
2006,10,o,0,117233.41047300864,0,m_observed
2006,11,o,0,115387.45662785809,0,m_observed
2006,12,o,0,118660.07217056894,0,m_observed
2006,13,o,1,118311.08093184221,0.8452293666187444,m_observed
2006,14,o,0,120622.68402357143,0,m_observed
2006,15,o,1,122256.48697699133,0.8179525068376944,m_observed
2006,16,o,0,124124.7867447464,0,m_observed
2006,17,o,1,125796.48456163483,0.7949347738012847,m_observed
2006,18,o,5,127277.03393333596,3.9284384978823876,m_observed
2006,19,o,5,129197.22071773458,3.870052290771656,m_observed
2006,20,o,5,131301.52440030043,3.8080289035765067,m_observed
2006,21,o,5,132470.05464019903,3.774437938883972,m_observed
2006,22,o,3,133975.52960454664,2.2392148841322372,m_observed
2006,23,o,6,136374.9884443911,4.399633736685218,m_observed
2006,24,o,9,140278.26591579907,6.415819258417536,m_observed
2006,25,o,5,144960.4048773288,3.4492177393069485,m_observed
2006,26,o,3,141843.65972214707,2.1150046508082223,m_observed
2006,27,o,6,140751.6320976405,4.262828011711973,m_observed
2006,28,o,5,133763.75324087328,3.7379333929097496,m_observed
2006,29,o,8,132850.86173091558,6.0217900702847516,m_observed
2006,30,o,8,139828.72989710237,5.721284893231217,m_observed
2006,31,o,6,139155.9644787443,4.311708824321708,m_observed
2006,32,o,10,141748.66662937636,7.054740081715573,m_observed
2006,33,o,15,143683.21666410047,10.439632650392758,m_observed
2006,34,o,10,143019.99897214273,6.992029137091372,m_observed
2006,35,o,6,143572.95278080323,4.179060111106279,m_observed
2006,36,o,9,139938.62744969642,6.4313907918206645,m_observed
2006,37,o,9,135226.19799778739,6.655515080108413,m_observed
2006,38,o,13,128244.33340574823,10.136900130214492,m_observed
2006,39,o,7,122270.99898878195,5.724987983979939,m_observed
2006,40,o,7,124574.653483308,5.619120586948246,m_observed
2006,41,o,9,127298.51943909157,7.069995817434643,m_observed
2006,42,o,9,126154.5059302986,7.134109030534806,m_observed
2006,43,o,12,126686.24049083042,9.472220466490647,m_observed
2006,44,o,11,118244.23843270169,9.302778846396489,m_observed
2006,45,o,12,116036.18276155027,10.341601830059785,m_observed
2006,46,o,11,119774.24946431324,9.183944002318672,m_observed
2006,47,o,9,115209.30226876555,7.81186920046125,m_observed
2006,48,o,15,112736.08998192674,13.30541089584065,m_observed
2006,49,o,11,108876.27114488333,10.103211548604682,m_observed
2006,50,o,13,106350.30870974255,12.223753891942483,m_observed
2006,51,o,5,105276.78525422294,4.7493851450022655,m_observed
2006,52,o,7,99037.8880636627,7.068002091785639,m_observed
2006,53,o,4,96033.69505736485,4.165204720708327,m_observed
2006,54,o,6,91511.83556110955,6.556528959571939,m_observed
2006,55,o,5,87374.00833832029,5.722525605829522,m_observed
2006,56,o,5,90956.29662838338,5.497145536199991,m_observed
2006,57,o,6,84135.948348388265,7.13131558838005,m_observed
2006,58,o,4,78610.4844112986,5.088379787957501,m_observed
2006,59,o,4,72670.88834305172,5.50426737749168,m_observed
2006,60,o,2,64400.35726624325,3.1055728335972144,m_observed
2006,61,o,3,61509.870314773165,4.877266013808313,m_observed
2006,62,o,1,57498.944146671514,1.7391623704413497,m_observed
2006,63,o,2,53528.128391747596,3.736353315705204,m_observed
2006,64,o,1,51176.41891504837,1.9540249614963798,m_observed
2006,65,o,2,48987.292099215825,4.082691478331409,m_observed
2006,66,o,1,47597.01080999459,2.1009722732210245,m_observed
2006,67,o,0,44299.806116610445,0,m_observed
2006,68,o,3,41206.95746821051,7.280323965472039,m_observed
2006,69,o,0,38663.16047074232,0,m_observed
2006,70,o,2,35739.67515374533,5.596021764037803,m_observed
2006,71,o,3,33688.81689068755,8.90503222399976,m_observed
2006,72,o,1,30769.287667884193,3.2499939900908457,m_observed
2006,73,o,1,28903.006854360334,3.4598476381329824,m_observed
2006,74,o,1,26326.901685824283,3.798396073847345,m_observed
2006,75,o,2,24071.734692008096,8.308499680598453,m_observed
2006,76,o,1,23798.203174943927,4.201997909879413,m_observed
2006,77,o,2,21225.378972806786,9.422682170067871,m_observed
2006,78,o,0,19595.298266330123,0,m_observed
2006,79,o,1,17907.85458163429,5.584141838104758,m_observed
2006,80,o,0,15878.986435123466,0,m_observed
2006,81,o,1,14883.524522487005,6.718838662771942,m_observed
2006,82,o,2,13169.878887296996,15.186168507055138,m_observed
2006,83,o,0,11742.533174841941,0,m_observed
2006,84,o,1,10305.811646002005,9.703262919499757,m_observed
2006,85,o,1,8852.406746685634,11.296362996135517,m_observed
2007,0,o,2,126821.26027132953,1.577022650398736,m_observed
2007,1,o,0,121148.34735997269,0,m_observed
2007,2,o,0,122893.74480274915,0,m_observed
2007,3,o,0,123947.20962815333,0,m_observed
2007,4,o,0,124825.27462727763,0,m_observed
2007,5,o,0,121825.49300941582,0,m_observed
2007,6,o,0,121684.92304571597,0,m_observed
2007,7,o,0,113646.20431616444,0,m_observed
2007,8,o,0,108904.94256547248,0,m_observed
2007,9,o,0,111272.07223524102,0,m_observed
2007,10,o,0,118680.59483524841,0,m_observed
2007,11,o,1,118117.0048316004,0.8466181490342577,m_observed
2007,12,o,0,118802.86444375821,0,m_observed
2007,13,o,0,120590.56813343798,0,m_observed
2007,14,o,0,120641.98922827483,0,m_observed
2007,15,o,1,124230.70673068367,0.8049539653411716,m_observed
2007,16,o,2,125705.92731945818,1.591014873083409,m_observed
2007,17,o,2,127963.04205452948,1.562951277094312,m_observed
2007,18,o,5,133264.79630652472,3.751928595230365,m_observed
2007,19,o,7,135269.76098674952,5.17484465776922,m_observed
2007,20,o,6,132529.01800555814,4.527310388543259,m_observed
2007,21,o,4,136059.42343884095,2.9398919228832465,m_observed
2007,22,o,5,135715.06558330657,3.684189355477877,m_observed
2007,23,o,9,138133.02473277066,6.515458571482972,m_observed
2007,24,o,7,140566.6563298866,4.979843856833417,m_observed
2007,25,o,4,146052.9828394772,2.7387321520138275,m_observed
2007,26,o,8,147363.77573938182,5.428742552137297,m_observed
2007,27,o,6,145343.90650350027,4.128140039951041,m_observed
2007,28,o,10,141125.36025148336,7.085898652219661,m_observed
2007,29,o,6,132541.65864959746,4.526878613962647,m_observed
2007,30,o,5,139915.23370115826,3.5735922870838963,m_observed
2007,31,o,8,138204.70001241236,5.7885151512803175,m_observed
2007,32,o,3,142654.89475830525,2.1029772620720695,m_observed
2007,33,o,8,142820.53466822192,5.601435408839726,m_observed
2007,34,o,13,145787.25964426232,8.917102929104708,m_observed
2007,35,o,10,145534.89277634377,6.8712044302446955,m_observed
2007,36,o,9,144059.59806510957,6.247414348561722,m_observed
2007,37,o,10,140667.24607885527,7.108975457153827,m_observed
2007,38,o,7,136942.74253177628,5.111625392178571,m_observed
2007,39,o,7,129687.62278193026,5.397585251269892,m_observed
2007,40,o,6,123509.66791475329,4.857919304050932,m_observed
2007,41,o,10,126406.85053213032,7.910963652605348,m_observed
2007,42,o,7,127197.78534623119,5.503240469907605,m_observed
2007,43,o,9,127843.80824177663,7.039840351891983,m_observed
2007,44,o,6,127014.91376343793,4.723854720851796,m_observed
2007,45,o,9,119721.74161251218,7.5174315698890615,m_observed
2007,46,o,5,117940.33835505362,4.239431622578311,m_observed
2007,47,o,10,121717.47434711404,8.215747207736161,m_observed
2007,48,o,6,114726.97358769433,5.229807613999122,m_observed
2007,49,o,8,114543.23996470687,6.984262015344568,m_observed
2007,50,o,6,108647.14344445337,5.522464567204699,m_observed
2007,51,o,5,107495.31351421197,4.651365567987249,m_observed
2007,52,o,7,105532.42782673896,6.63303227657423,m_observed
2007,53,o,1,100823.12543799335,0.9918359460251054,m_observed
2007,54,o,3,96897.14432632866,3.0960664742571233,m_observed
2007,55,o,2,90626.06022416193,2.206870733487736,m_observed
2007,56,o,7,88482.1139802119,7.91120338915668,m_observed
2007,57,o,3,90581.43441536445,3.311936954148232,m_observed
2007,58,o,5,83823.75478661263,5.96489624299023,m_observed
2007,59,o,8,78547.66565713451,10.184898472884608,m_observed
